"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Canela","Jordan","Apr-2024",29,14.600000000000005,0.503448275862069,44
"Canela","Kazakhstan","Apr-2024",5,67.11666666666666,13.423333333333332,6
"Canela","Kenya","Apr-2024",8,75.29999999999998,9.4125,15
"Canela","Kuwait","Apr-2024",18,4.999999999999999,0.2777777777777778,29
"Canela","Latvia","Apr-2024",1,0.016666666666666666,0.016666666666666666,1
"Canela","Lebanon","Apr-2024",24,46.13333333333333,1.9222222222222223,49
"Canela","Libya","Apr-2024",23,12.68333333333333,0.5514492753623188,36
"Canela","Lithuania","Apr-2024",9,23.3,2.588888888888889,14
"Canela","Luxembourg","Apr-2024",5,1.1333333333333333,0.22666666666666666,6
"Canela","Macau SAR China","Apr-2024",1,1217.55,1217.55,62
"Canela","Macedonia","Apr-2024",5,6.966666666666667,1.3933333333333333,5
"Canela","Madagascar","Apr-2024",3,5.883333333333333,1.9611111111111112,3
"Canela","Malawi","Apr-2024",2,3.4333333333333336,1.7166666666666666,2
"Canela","Malaysia","Apr-2024",67,234.2,3.4955223880597015,84
"Canela","Maldives","Apr-2024",2,1.2833333333333334,0.6416666666666667,2
"Canela","Mali","Apr-2024",3,0.13333333333333333,0.044444444444444446,3
"Canela","Malta","Apr-2024",2,5.116666666666666,2.558333333333333,2
"Canela","Martinique","Apr-2024",3,273.3833333333334,91.12777777777778,16
"Canela","Mauritania","Apr-2024",2,3.9833333333333334,1.9916666666666667,2
"Canela","Mauritius","Apr-2024",6,2.833333333333333,0.47222222222222227,7
"Canela","Mexico","Apr-2024",455906,3383604.116665852,7.421714381180916,1303334
"Canela","Moldova","Apr-2024",4,3.4,0.85,7
"Canela","Morocco","Apr-2024",172,109.31666666666646,0.6355620155038759,368
"Canela","Mozambique","Apr-2024",7,10.783333333333333,1.5404761904761906,9
"Canela","Myanmar [Burma]","Apr-2024",157,1208.2166666666653,7.695647558386412,181
"Canela","Namibia","Apr-2024",1,0.6833333333333333,0.6833333333333333,1
"Canela","Nepal","Apr-2024",4,0.7,0.175,4
"Canela","Netherlands","Apr-2024",215,60274.40000000004,280.3460465116279,464
"Canela","New Caledonia","Apr-2024",1,1.9,1.9,1
"Canela","New Zealand","Apr-2024",1,0.016666666666666666,0.016666666666666666,1
"Canela","Nicaragua","Apr-2024",1926,13965.383333333339,7.250977847005885,6530
"Canela","Nigeria","Apr-2024",11,4.483333333333334,0.4075757575757576,11
"Canela","Norway","Apr-2024",21,4.783333333333332,0.22777777777777777,26
"Canela","Oman","Apr-2024",13,11.583333333333332,0.8910256410256411,14
"Canela","Pakistan","Apr-2024",111,81.36666666666667,0.733033033033033,180
"Canela","Palestinian Territories","Apr-2024",6,1.0833333333333333,0.18055555555555555,9
"Canela","Panama","Apr-2024",1711,15381.64999999996,8.989859731151373,5827
"Canela","Paraguay","Apr-2024",1647,57311.31666666688,34.797399311880184,6903
"Canela","Peru","Apr-2024",28225,515419.016666616,18.261081192795984,104575
"Canela","Philippines","Apr-2024",19,17.583333333333336,0.9254385964912281,22
"Canela","Poland","Apr-2024",66,25785.783333333304,390.6936868686869,324
"Canela","Portugal","Apr-2024",168,567.2666666666671,3.3765873015873016,386
"Canela","Puerto Rico","Apr-2024",11255,133190.28333333528,11.833876795498297,46857
"Canela","Qatar","Apr-2024",2,0.16666666666666669,0.08333333333333333,2
"Canela","Romania","Apr-2024",37,70532.34999999999,1906.27972972973,563
"Canela","Russia","Apr-2024",95,505.4833333333335,5.320877192982456,178
"Canela","Réunion","Apr-2024",1,0.21666666666666667,0.21666666666666667,2
"Canela","Saint Lucia","Apr-2024",5,1.15,0.22999999999999998,6
"Canela","Saint Vincent and the Grenadines","Apr-2024",2,1.3333333333333333,0.6666666666666666,3
"Canela","Saudi Arabia","Apr-2024",105,306.83333333333377,2.922222222222222,365
"Canela","Senegal","Apr-2024",13,8.783333333333335,0.6756410256410257,13
"Canela","Serbia","Apr-2024",10,1.9333333333333333,0.19333333333333333,13
"Canela","Sierra Leone","Apr-2024",1,1.15,1.15,1
"Canela","Singapore","Apr-2024",92,345.5833333333336,3.7563405797101446,139
"Canela","Sint Maarten","Apr-2024",1,0.7833333333333333,0.7833333333333333,1
"Canela","Slovakia","Apr-2024",16,10.033333333333337,0.6270833333333333,33
"Canela","Slovenia","Apr-2024",3,2.3666666666666667,0.7888888888888889,13
"Canela","Somalia","Apr-2024",1,0.06666666666666667,0.06666666666666667,1
"Canela","South Africa","Apr-2024",24,9.716666666666665,0.4048611111111111,29
"Canela","South Korea","Apr-2024",2,0.11666666666666667,0.058333333333333334,4
"Canela","Spain","Apr-2024",1746,4236.416666666697,2.426355479190531,4059
"Canela","Sri Lanka","Apr-2024",1,0.48333333333333334,0.48333333333333334,1
"Canela","Sudan","Apr-2024",2,0.35,0.175,2
"Canela","Suriname","Apr-2024",5,7.733333333333333,1.5466666666666666,9
"Canela","Sweden","Apr-2024",48,67.1166666666666,1.3982638888888888,158
"Canela","Switzerland","Apr-2024",22,87.46666666666663,3.975757575757576,46
"Canela","Syria","Apr-2024",31,74.93333333333332,2.417204301075269,57
"Canela","São Tomé and Príncipe","Apr-2024",1,0.05,0.05,1
"Canela","Taiwan","Apr-2024",24,23.31666666666667,0.9715277777777778,29
"Canela","Tanzania","Apr-2024",3,6.25,2.0833333333333335,3
"Canela","Thailand","Apr-2024",10,10.549999999999999,1.0550000000000002,15
"Canela","Togo","Apr-2024",2,1.8666666666666667,0.9333333333333333,2
"Canela","Trinidad and Tobago","Apr-2024",15,9.633333333333338,0.6422222222222221,16
"Canela","Tunisia","Apr-2024",30,36.833333333333336,1.2277777777777779,37
"Canela","Turkey","Apr-2024",263,536.4166666666672,2.0396070975918885,641
"Canela","U.S. Virgin Islands","Apr-2024",12,119.64999999999999,9.970833333333333,13
"Canela","Uganda","Apr-2024",5,13.616666666666667,2.7233333333333336,11
"Canela","Ukraine","Apr-2024",24,3588.0833333333326,149.50347222222223,48
"Canela","United Arab Emirates","Apr-2024",26,64.36666666666667,2.4756410256410253,38
"Canela","United Kingdom","Apr-2024",261,375.56666666666706,1.4389527458492977,329
"Canela","United States","Apr-2024",365538,7353016.483328532,20.115600794810206,917574
"Canela","Unknown","Apr-2024",21229,276893.01666664897,13.043149308336082,59893
"Canela","Uruguay","Apr-2024",2234,22036.199999999797,9.864010743061773,7963
"Canela","Uzbekistan","Apr-2024",25,26.66666666666667,1.0666666666666667,63
"Canela","Venezuela","Apr-2024",23870,265679.9833333257,11.130288367546433,93954
"Canela","Vietnam","Apr-2024",7,1.0499999999999998,0.15,9
"Canela","Yemen","Apr-2024",13,7.216666666666667,0.5551282051282052,16
"Canela","Zambia","Apr-2024",6,1.5333333333333332,0.2555555555555556,6
"Canela","Afghanistan","Aug-2024",5,5.183333333333334,1.0366666666666666,7
"Canela","Albania","Aug-2024",24,26.76666666666668,1.1152777777777778,37
"Canela","Algeria","Aug-2024",257,412.3166666666668,1.6043450064850844,326
"Canela","Andorra","Aug-2024",2,4.450000000000001,2.225,12
"Canela","Angola","Aug-2024",31,74.08333333333333,2.389784946236559,49
"Canela","Antigua and Barbuda","Aug-2024",3,0.2833333333333333,0.09444444444444444,3
"Canela","Argentina","Aug-2024",19230,247471.96666665678,12.869057028947825,68848
"Canela","Armenia","Aug-2024",2,9.2,4.6,4
"Canela","Aruba","Aug-2024",2,0.18333333333333335,0.09166666666666666,2
"Canela","Australia","Aug-2024",643,2648.2000000000103,4.11850699844479,1232
"Canela","Austria","Aug-2024",10,33.68333333333333,3.368333333333333,13
"Canela","Azerbaijan","Aug-2024",18,6.216666666666667,0.3453703703703704,27
"Canela","Bahamas","Aug-2024",4,0.3,0.075,4
"Canela","Bahrain","Aug-2024",7,11.45,1.6357142857142857,17
"Canela","Bangladesh","Aug-2024",72,68.54999999999997,0.9520833333333333,102
"Canela","Barbados","Aug-2024",16,11.933333333333334,0.7458333333333333,18
"Canela","Belarus","Aug-2024",2,4.5,2.25,3
"Canela","Belgium","Aug-2024",46,15034.099999999955,326.8282608695652,2486
"Canela","Belize","Aug-2024",72,758.9333333333329,10.54074074074074,116
"Canela","Benin","Aug-2024",1,0.06666666666666667,0.06666666666666667,1
"Canela","Bolivia","Aug-2024",8454,138581.66666666677,16.392437504928633,31940
"Canela","Bosnia and Herzegovina","Aug-2024",12,5.633333333333333,0.4694444444444445,15
"Canela","Brazil","Aug-2024",2574,171371.28333332468,66.57781015281014,33875
"Canela","Brunei","Aug-2024",5,95.48333333333333,19.096666666666668,7
"Canela","Bulgaria","Aug-2024",43,149.58333333333348,3.478682170542636,126
"Canela","Burkina Faso","Aug-2024",3,0.7166666666666668,0.2388888888888889,3
"Canela","Cambodia","Aug-2024",12,5.9,0.4916666666666667,12
"Canela","Cameroon","Aug-2024",2,0.4666666666666666,0.23333333333333334,3
"Canela","Canada","Aug-2024",973,319904.34999999707,328.7814491264131,4875
"Canela","Cape Verde","Aug-2024",6,1.75,0.2916666666666667,6
"Canela","Caribbean Netherlands","Aug-2024",5,2.1333333333333337,0.42666666666666664,9
"Canela","Cayman Islands","Aug-2024",1,0.55,0.55,1
"Canela","Chile","Aug-2024",13942,205633.59999999477,14.749218189642807,48137
"Canela","China","Aug-2024",520,43605.88333333344,83.85746794871794,1063
"Canela","Colombia","Aug-2024",303225,2208533.43333387,7.283480693654327,1069735
