"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Palestinian Territories","Aug-2024","Unknown",1,0.03333333333333333,0.03333333333333333,1
"Palestinian Territories","Dec-2024","Unknown",11,2.4833333333333334,0.22575757575757577,18
"Palestinian Territories","Jan-2025","Unknown",14,9.71666666666667,0.694047619047619,27
"Palestinian Territories","Nov-2024","Unknown",6,1.5999999999999999,0.26666666666666666,8
"Palestinian Territories","Oct-2024","Unknown",5,1,0.2,5
"Palestinian Territories","Sep-2024","Unknown",4,0.48333333333333334,0.12083333333333333,4
"Panama","Aug-2024","Unknown",63,43.68333333333333,0.6933862433862433,71
"Panama","Dec-2024","Unknown",193,2310.6833333333316,11.97245250431779,321
"Panama","Jan-2025","Unknown",270,1148.9166666666658,4.2552469135802475,445
"Panama","Nov-2024","Unknown",228,822.4333333333333,3.6071637426900582,359
"Panama","Oct-2024","Unknown",200,863.7333333333326,4.318666666666667,286
"Panama","Sep-2024","Unknown",127,828.4166666666667,6.522965879265092,176
"Papua New Guinea","Jan-2025","Unknown",1,0.03333333333333333,0.03333333333333333,1
"Paraguay","Aug-2024","Unknown",125,228.3499999999999,1.8268,151
"Paraguay","Dec-2024","Unknown",932,6326.0333333333665,6.787589413447783,1704
"Paraguay","Jan-2025","Unknown",1113,7095.933333333365,6.37550164719976,1921
"Paraguay","Nov-2024","Unknown",2059,9341.43333333338,4.536878743726728,3823
"Paraguay","Oct-2024","Unknown",2307,5288.816666666677,2.29250830804797,4491
"Paraguay","Sep-2024","Unknown",827,1263.8999999999983,1.5282950423216446,1272
"Peru","Aug-2024","Unknown",1371,12402.18333333333,9.046085582300023,1883
"Peru","Dec-2024","Unknown",911,94731.03333333344,103.98576655689719,3322
"Peru","Jan-2025","Unknown",1024,92059.96666666702,89.90231119791666,3297
"Peru","Nov-2024","Unknown",1341,69948.98333333358,52.16180710912255,3301
"Peru","Oct-2024","Unknown",1758,56535.71666666682,32.159110731892305,2961
"Peru","Sep-2024","Unknown",1717,55838.71666666685,32.521092991652104,2759
"Philippines","Aug-2024","Unknown",10,12.833333333333334,1.2833333333333334,12
"Philippines","Dec-2024","Unknown",23,274.01666666666677,11.913768115942029,28
"Philippines","Jan-2025","Unknown",28,18.150000000000006,0.6482142857142856,31
"Philippines","Nov-2024","Unknown",33,14.549999999999999,0.4409090909090909,37
"Philippines","Oct-2024","Unknown",31,19.183333333333334,0.6188172043010752,40
"Philippines","Sep-2024","Unknown",24,6.916666666666666,0.2881944444444445,32
"Poland","Aug-2024","Unknown",20,9.266666666666666,0.4633333333333334,42
"Poland","Dec-2024","Unknown",102,200.3666666666668,1.9643790849673204,162
"Poland","Jan-2025","Unknown",191,151.11666666666653,0.7911867364746946,423
"Poland","Nov-2024","Unknown",66,40.46666666666667,0.6131313131313132,104
"Poland","Oct-2024","Unknown",58,126.74999999999996,2.185344827586207,91
"Poland","Sep-2024","Unknown",35,24048.366666666665,687.0961904761904,131
"Portugal","Aug-2024","Unknown",81,49.833333333333336,0.6152263374485597,133
"Portugal","Dec-2024","Unknown",174,747.5333333333332,4.296168582375479,282
"Portugal","Jan-2025","Unknown",159,384.05000000000047,2.4154088050314466,312
"Portugal","Nov-2024","Unknown",195,3147.0500000000084,16.13871794871795,322
"Portugal","Oct-2024","Unknown",183,99.04999999999981,0.5412568306010929,335
"Portugal","Sep-2024","Unknown",120,1578.3999999999994,13.153333333333334,216
"Puerto Rico","Aug-2024","Unknown",659,1687.3999999999999,2.560546282245827,969
"Puerto Rico","Dec-2024","Unknown",177,1765.1333333333312,9.97250470809793,313
"Puerto Rico","Jan-2025","Unknown",181,1793.3666666666645,9.908103130755064,374
"Puerto Rico","Nov-2024","Unknown",241,772.833333333333,3.206777316735823,405
"Puerto Rico","Oct-2024","Unknown",493,2596.466666666665,5.266666666666667,714
"Puerto Rico","Sep-2024","Unknown",231,1238.2500000000002,5.3603896103896105,365
"Qatar","Aug-2024","Unknown",19,11.583333333333336,0.6096491228070176,23
"Qatar","Dec-2024","Unknown",17,5.066666666666665,0.2980392156862745,18
"Qatar","Jan-2025","Unknown",18,2.6499999999999995,0.14722222222222223,24
"Qatar","Nov-2024","Unknown",20,337.4833333333334,16.874166666666667,25
"Qatar","Oct-2024","Unknown",28,23.766666666666683,0.8488095238095238,37
"Qatar","Sep-2024","Unknown",17,5.849999999999999,0.34411764705882353,37
"Romania","Aug-2024","Unknown",25,368.11666666666684,14.724666666666668,233
"Romania","Dec-2024","Unknown",48,7182.183333333336,149.62881944444445,400
"Romania","Jan-2025","Unknown",86,6156.883333333339,71.59166666666667,386
"Romania","Nov-2024","Unknown",43,3177.433333333334,73.8937984496124,235
"Romania","Oct-2024","Unknown",52,177.63333333333335,3.416025641025641,169
"Romania","Sep-2024","Unknown",34,230.73333333333326,6.786274509803921,153
"Russia","Aug-2024","Unknown",27,32.400000000000006,1.2,62
"Russia","Dec-2024","Unknown",127,142.5333333333334,1.1223097112860891,538
"Russia","Jan-2025","Unknown",186,186.24999999999986,1.0013440860215055,383
"Russia","Nov-2024","Unknown",91,83.53333333333325,0.9179487179487179,186
"Russia","Oct-2024","Unknown",80,122.06666666666663,1.5258333333333334,155
"Russia","Sep-2024","Unknown",78,72.04999999999997,0.9237179487179487,162
"Rwanda","Aug-2024","Unknown",8,8.566666666666666,1.0708333333333333,11
"Rwanda","Dec-2024","Unknown",14,2.9499999999999993,0.21071428571428572,14
"Rwanda","Jan-2025","Unknown",9,4.25,0.4722222222222222,10
"Rwanda","Nov-2024","Unknown",7,3.0833333333333335,0.4404761904761905,8
"Rwanda","Oct-2024","Unknown",20,5.966666666666664,0.29833333333333334,22
"Rwanda","Sep-2024","Unknown",5,9.516666666666667,1.9033333333333335,5
"Réunion","Aug-2024","Unknown",1,0.11666666666666667,0.11666666666666667,1
"Réunion","Dec-2024","Unknown",2,1.9333333333333336,0.9666666666666667,4
"Réunion","Jan-2025","Unknown",1,1,1,1
"Réunion","Nov-2024","Unknown",1,23.05,23.05,1
"Réunion","Oct-2024","Unknown",1,0.03333333333333333,0.03333333333333333,1
"Réunion","Sep-2024","Unknown",3,1.2,0.39999999999999997,4
"Saint Kitts and Nevis","Dec-2024","Unknown",1,0.23333333333333334,0.23333333333333334,1
"Saint Kitts and Nevis","Jan-2025","Unknown",1,0.36666666666666664,0.36666666666666664,1
"Saint Lucia","Dec-2024","Unknown",1,0.05,0.05,1
"Saint Lucia","Oct-2024","Unknown",2,0.18333333333333335,0.09166666666666666,2
"Saint Pierre and Miquelon","Nov-2024","Unknown",1,0.7166666666666667,0.7166666666666667,3
"Saint Vincent and the Grenadines","Dec-2024","Unknown",2,62.666666666666664,31.333333333333332,6
"Saint Vincent and the Grenadines","Jan-2025","Unknown",2,8.116666666666667,4.058333333333334,4
"Saint Vincent and the Grenadines","Nov-2024","Unknown",1,0.03333333333333333,0.03333333333333333,1
"Saint Vincent and the Grenadines","Oct-2024","Unknown",1,0.3,0.3,1
"Saint Vincent and the Grenadines","Sep-2024","Unknown",1,0.1,0.1,1
"Saudi Arabia","Aug-2024","Unknown",76,56.16666666666663,0.7390350877192983,87
"Saudi Arabia","Dec-2024","Unknown",107,177.60000000000005,1.6598130841121495,119
"Saudi Arabia","Jan-2025","Unknown",124,48.89999999999997,0.3943548387096774,151
"Saudi Arabia","Nov-2024","Unknown",151,94.01666666666661,0.622626931567329,163
"Saudi Arabia","Oct-2024","Unknown",130,80.16666666666667,0.6166666666666667,142
"Saudi Arabia","Sep-2024","Unknown",81,30.56666666666669,0.37736625514403294,89
"Senegal","Aug-2024","Unknown",15,1.9000000000000001,0.12666666666666665,17
"Senegal","Dec-2024","Unknown",106,50.216666666666654,0.4737421383647799,126
"Senegal","Jan-2025","Unknown",57,19.150000000000006,0.33596491228070174,69
"Senegal","Nov-2024","Unknown",39,19.466666666666672,0.4991452991452991,46
"Senegal","Oct-2024","Unknown",45,24.683333333333334,0.5485185185185185,52
"Senegal","Sep-2024","Unknown",35,12.933333333333335,0.36952380952380953,42
"Serbia","Aug-2024","Unknown",9,1.3,0.14444444444444446,9
"Serbia","Dec-2024","Unknown",37,68.16666666666661,1.8423423423423424,43
"Serbia","Jan-2025","Unknown",28,22.116666666666674,0.7898809523809524,37
"Serbia","Nov-2024","Unknown",28,11.883333333333333,0.4244047619047619,45
"Serbia","Oct-2024","Unknown",33,749.3500000000001,22.707575757575757,52
"Serbia","Sep-2024","Unknown",17,11.533333333333333,0.6784313725490196,17
"Seychelles","Dec-2024","Unknown",1,0.4166666666666667,0.4166666666666667,1
"Sierra Leone","Aug-2024","Unknown",7,2.5333333333333337,0.3619047619047619,8
"Sierra Leone","Dec-2024","Unknown",3,2.5166666666666666,0.8388888888888889,3
"Sierra Leone","Nov-2024","Unknown",6,5.516666666666667,0.9194444444444444,6
"Sierra Leone","Oct-2024","Unknown",4,2.466666666666667,0.6166666666666667,4
"Sierra Leone","Sep-2024","Unknown",5,1.6666666666666665,0.33333333333333337,6
"Singapore","Aug-2024","Unknown",61,30.066666666666674,0.492896174863388,68
"Singapore","Dec-2024","Unknown",52,742.3333333333335,14.275641025641026,80
"Singapore","Jan-2025","Unknown",70,116.91666666666664,1.6702380952380953,80
"Singapore","Nov-2024","Unknown",151,288.61666666666684,1.9113686534216336,334
"Singapore","Oct-2024","Unknown",101,106.39999999999995,1.0534653465346535,124
"Singapore","Sep-2024","Unknown",52,64.6,1.2423076923076921,66
"Sint Maarten","Jan-2025","Unknown",1,0.1,0.1,1
"Sint Maarten","Nov-2024","Unknown",2,0.3,0.15,2
"Slovakia","Aug-2024","Unknown",7,1.4000000000000004,0.19999999999999998,8
"Slovakia","Dec-2024","Unknown",18,12.616666666666667,0.700925925925926,23
"Slovakia","Jan-2025","Unknown",24,15.783333333333335,0.6576388888888889,34
"Slovakia","Nov-2024","Unknown",15,5.416666666666666,0.3611111111111111,18
"Slovakia","Oct-2024","Unknown",13,4.483333333333333,0.34487179487179487,16
"Slovakia","Sep-2024","Unknown",12,3.6833333333333336,0.3069444444444444,21
"Slovenia","Aug-2024","Unknown",3,0.6666666666666667,0.2222222222222222,3
"Slovenia","Dec-2024","Unknown",6,2.383333333333333,0.3972222222222222,11
"Slovenia","Jan-2025","Unknown",8,4.216666666666667,0.5270833333333333,16
"Slovenia","Nov-2024","Unknown",8,1.5666666666666669,0.19583333333333333,11
"Slovenia","Oct-2024","Unknown",2,0.25,0.125,2
"Slovenia","Sep-2024","Unknown",5,4.066666666666666,0.8133333333333332,6
"Somalia","Aug-2024","Unknown",5,1.4333333333333333,0.2866666666666667,6
"Somalia","Dec-2024","Unknown",5,1.2666666666666666,0.2533333333333333,5
"Somalia","Jan-2025","Unknown",9,0.6333333333333334,0.07037037037037036,9
"Somalia","Nov-2024","Unknown",10,0.6333333333333334,0.06333333333333332,10
"Somalia","Oct-2024","Unknown",11,1.5833333333333333,0.14393939393939392,11
"Somalia","Sep-2024","Unknown",7,2.1333333333333333,0.30476190476190473,7
"South Africa","Aug-2024","Unknown",180,98.06666666666639,0.5448148148148148,208
"South Africa","Dec-2024","Unknown",174,86.51666666666651,0.49722222222222223,197
"South Africa","Jan-2025","Unknown",239,142.86666666666662,0.597768479776848,290
"South Africa","Nov-2024","Unknown",171,86.06666666666658,0.5033138401559454,187
"South Africa","Oct-2024","Unknown",152,73.9,0.48618421052631583,189
"South Africa","Sep-2024","Unknown",145,141.26666666666657,0.9742528735632184,156
"South Korea","Aug-2024","Unknown",64,233.51666666666674,3.648697916666667,199
"South Korea","Dec-2024","Unknown",14,22.9,1.6357142857142857,22
"South Korea","Jan-2025","Unknown",6,11.333333333333332,1.888888888888889,16
"South Korea","Nov-2024","Unknown",9,8.966666666666669,0.9962962962962963,13
"South Korea","Oct-2024","Unknown",6,2.2833333333333328,0.38055555555555554,12
"South Korea","Sep-2024","Unknown",4,3.2500000000000004,0.8125,7
"South Sudan","Dec-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"South Sudan","Jan-2025","Unknown",1,0.15,0.15,1
"South Sudan","Nov-2024","Unknown",1,0.06666666666666667,0.06666666666666667,1
"South Sudan","Sep-2024","Unknown",1,0.1,0.1,1
"Spain","Aug-2024","Unknown",1024,845.0833333333346,0.8252766927083334,1475
"Spain","Dec-2024","Unknown",2995,19199.083333332943,6.410378408458541,5185
"Spain","Jan-2025","Unknown",3990,6881.383333333418,1.724657477025898,5799
"Spain","Nov-2024","Unknown",3565,8630.80000000005,2.4209817671809253,4929
"Spain","Oct-2024","Unknown",3823,4172.883333333365,1.091520620803906,5160
"Spain","Sep-2024","Unknown",2437,3631.8333333333408,1.4902886062098208,3534
"Sri Lanka","Aug-2024","Unknown",4,0.6166666666666666,0.15416666666666667,4
"Sri Lanka","Dec-2024","Unknown",3,0.5,0.16666666666666666,4
"Sri Lanka","Jan-2025","Unknown",3,1.1666666666666667,0.3888888888888889,3
"Sri Lanka","Nov-2024","Unknown",4,3.083333333333333,0.7708333333333334,4
"Sri Lanka","Oct-2024","Unknown",4,1.5,0.375,4
"Sri Lanka","Sep-2024","Unknown",3,3.616666666666667,1.2055555555555555,3
"Sudan","Dec-2024","Unknown",3,2.1333333333333333,0.7111111111111111,3
"Sudan","Nov-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Sudan","Oct-2024","Unknown",1,0.13333333333333333,0.13333333333333333,1
"Suriname","Aug-2024","Unknown",9,0.21666666666666667,0.024074074074074074,9
"Suriname","Dec-2024","Unknown",7,0.95,0.1357142857142857,7
"Suriname","Jan-2025","Unknown",6,0.8333333333333334,0.1388888888888889,7
"Suriname","Nov-2024","Unknown",8,4.283333333333333,0.5354166666666667,9
"Suriname","Oct-2024","Unknown",8,3.6,0.45,9
"Suriname","Sep-2024","Unknown",13,0.6333333333333335,0.04871794871794872,13
"Swaziland","Nov-2024","Unknown",2,0.15,0.075,2
"Sweden","Aug-2024","Unknown",32,13.383333333333336,0.41822916666666665,49
"Sweden","Dec-2024","Unknown",57,167.96666666666667,2.946783625730994,147
"Sweden","Jan-2025","Unknown",78,60.28333333333331,0.7728632478632479,179
"Sweden","Nov-2024","Unknown",53,53.9666666666666,1.018238993710692,120
"Sweden","Oct-2024","Unknown",54,25.133333333333333,0.46543209876543207,96
"Sweden","Sep-2024","Unknown",50,28.883333333333344,0.5776666666666667,79
"Switzerland","Aug-2024","Unknown",14,16.3,1.1642857142857144,18
"Switzerland","Dec-2024","Unknown",52,180.78333333333342,3.476602564102564,77
"Switzerland","Jan-2025","Unknown",37,130.41666666666666,3.5247747747747744,91
"Switzerland","Nov-2024","Unknown",36,142.4,3.9555555555555557,53
"Switzerland","Oct-2024","Unknown",48,119.5666666666666,2.490972222222222,63
"Switzerland","Sep-2024","Unknown",33,23.93333333333333,0.7252525252525253,46
"Syria","Aug-2024","Unknown",8,2.9333333333333336,0.36666666666666664,8
"Syria","Dec-2024","Unknown",7,2.066666666666667,0.29523809523809524,7
"Syria","Jan-2025","Unknown",11,9.25,0.8409090909090909,11
"Syria","Nov-2024","Unknown",4,0.31666666666666665,0.07916666666666666,4
"Syria","Oct-2024","Unknown",7,0.7333333333333334,0.10476190476190475,7
"Syria","Sep-2024","Unknown",9,1.5,0.16666666666666666,9
"São Tomé and Príncipe","Dec-2024","Unknown",2,0.8666666666666667,0.43333333333333335,2
"São Tomé and Príncipe","Jan-2025","Unknown",1,0.2833333333333333,0.2833333333333333,1
"Taiwan","Aug-2024","Unknown",5,1.3833333333333333,0.27666666666666667,6
"Taiwan","Dec-2024","Unknown",23,844.5666666666667,36.720289855072465,36
"Taiwan","Jan-2025","Unknown",10,115.99999999999999,11.6,15
"Taiwan","Nov-2024","Unknown",17,73.83333333333333,4.3431372549019605,85
"Taiwan","Oct-2024","Unknown",13,57.36666666666666,4.412820512820513,15
"Taiwan","Sep-2024","Unknown",3,2.1666666666666665,0.7222222222222222,3
"Tajikistan","Dec-2024","Unknown",2,0.5666666666666667,0.2833333333333333,2
"Tanzania","Aug-2024","Unknown",18,18.75,1.0416666666666667,19
"Tanzania","Dec-2024","Unknown",236,164.20000000000005,0.6957627118644067,264
"Tanzania","Jan-2025","Unknown",158,131.98333333333323,0.8353375527426159,176
"Tanzania","Nov-2024","Unknown",37,34.31666666666667,0.9274774774774776,41
"Tanzania","Oct-2024","Unknown",39,18.516666666666662,0.47478632478632476,40
"Tanzania","Sep-2024","Unknown",36,8.199999999999996,0.22777777777777775,39
"Thailand","Aug-2024","Unknown",10,1.5166666666666673,0.15166666666666667,12
"Thailand","Dec-2024","Unknown",63,11275.73333333333,178.9798941798942,323
"Thailand","Jan-2025","Unknown",40,1465.2333333333333,36.630833333333335,82
"Thailand","Nov-2024","Unknown",44,2731.666666666667,62.08333333333333,117
"Thailand","Oct-2024","Unknown",33,17.450000000000003,0.5287878787878788,49
"Thailand","Sep-2024","Unknown",23,30.000000000000004,1.3043478260869565,30
"Timor-Leste","Aug-2024","Unknown",3,0.43333333333333335,0.14444444444444446,4
"Timor-Leste","Sep-2024","Unknown",2,0.08333333333333334,0.041666666666666664,2
"Togo","Aug-2024","Unknown",9,9.433333333333334,1.0481481481481483,19
"Togo","Dec-2024","Unknown",18,9.099999999999998,0.5055555555555555,31
"Togo","Jan-2025","Unknown",15,51.033333333333324,3.402222222222222,18
"Togo","Nov-2024","Unknown",9,0.8999999999999999,0.1,10
"Togo","Oct-2024","Unknown",20,11.633333333333335,0.5816666666666667,30
"Togo","Sep-2024","Unknown",19,8.950000000000003,0.47105263157894733,23
"Tonga","Oct-2024","Unknown",1,0.08333333333333333,0.08333333333333333,1
"Trinidad and Tobago","Aug-2024","Unknown",2,2.1333333333333333,1.0666666666666667,2
"Trinidad and Tobago","Dec-2024","Unknown",10,6.4833333333333325,0.6483333333333333,11
"Trinidad and Tobago","Jan-2025","Unknown",12,73.78333333333333,6.148611111111111,15
"Trinidad and Tobago","Nov-2024","Unknown",15,9.566666666666666,0.6377777777777778,16
"Trinidad and Tobago","Oct-2024","Unknown",4,2.3499999999999996,0.5875,5
"Trinidad and Tobago","Sep-2024","Unknown",5,11.55,2.31,6
"Tunisia","Aug-2024","Unknown",25,6.233333333333333,0.24933333333333332,25
"Tunisia","Dec-2024","Unknown",63,113.23333333333329,1.7973544973544973,68
"Tunisia","Jan-2025","Unknown",72,55.18333333333335,0.7664351851851852,85
"Tunisia","Nov-2024","Unknown",46,15.250000000000002,0.33152173913043476,51
"Tunisia","Oct-2024","Unknown",52,36.26666666666667,0.6974358974358974,57
"Tunisia","Sep-2024","Unknown",37,13.150000000000002,0.35540540540540544,40
"Turkey","Aug-2024","Unknown",96,25.783333333333342,0.2685763888888889,118
"Turkey","Dec-2024","Unknown",243,237.1000000000006,0.9757201646090534,334
"Turkey","Jan-2025","Unknown",320,312.58333333333417,0.9768229166666667,512
"Turkey","Nov-2024","Unknown",232,201.6333333333333,0.8691091954022988,292
"Turkey","Oct-2024","Unknown",175,164.83333333333334,0.9419047619047619,226
"Turkey","Sep-2024","Unknown",123,59.30000000000002,0.4821138211382114,146
"Turkmenistan","Jan-2025","Unknown",1,1.8833333333333333,1.8833333333333333,3
"Turkmenistan","Nov-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Turks and Caicos Islands","Nov-2024","Unknown",1,0.05,0.05,1
"Turks and Caicos Islands","Oct-2024","Unknown",2,5.3,2.65,3
"U.S. Virgin Islands","Aug-2024","Unknown",2,1.0833333333333333,0.5416666666666666,2
"U.S. Virgin Islands","Jan-2025","Unknown",3,0.36666666666666664,0.12222222222222222,3
"U.S. Virgin Islands","Nov-2024","Unknown",2,0.6,0.3,2
"U.S. Virgin Islands","Oct-2024","Unknown",1,0.08333333333333333,0.08333333333333333,1
"U.S. Virgin Islands","Sep-2024","Unknown",1,2.283333333333333,2.283333333333333,1
"Uganda","Aug-2024","Unknown",22,3.6000000000000005,0.16363636363636364,24
"Uganda","Dec-2024","Unknown",22,3.383333333333333,0.15378787878787878,23
"Uganda","Jan-2025","Unknown",31,15.56666666666667,0.5021505376344086,34
"Uganda","Nov-2024","Unknown",20,4.083333333333333,0.20416666666666666,20
"Uganda","Oct-2024","Unknown",23,3.9166666666666665,0.17028985507246377,24
"Uganda","Sep-2024","Unknown",17,2.75,0.16176470588235295,17
"Ukraine","Aug-2024","Unknown",12,395.53333333333336,32.961111111111116,247
