"Country","Date Month","Client","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Canada","Apr-2024","Canela",1703,5616.883333333333,3.2982286161675476,824,3094
"Canada","Aug-2024","Canela",1672,7977.3,4.771112440191388,804,3571
"Canada","Dec-2024","Canela",130,579.7666666666667,4.4597435897435895,46,330
"Canada","Feb-2024","Canela",1258,5362.083333333333,4.262387387387387,834,2282
"Canada","Jan-2024","Canela",1213,8178.75,6.742580379225062,548,2177
"Canada","Jan-2025","Canela",104,9.783333333333333,0.09407051282051282,26,265
"Canada","Jul-2024","Canela",1796,7665.983333333334,4.268364884929473,719,3224
"Canada","Jun-2024","Canela",1954,6442.916666666667,3.2972961446605256,597,3591
"Canada","Mar-2024","Canela",1000,3463.4666666666667,3.4634666666666667,569,1984
"Canada","May-2024","Canela",1642,3647.1,2.2211327649208283,766,2831
"Canada","Nov-2024","Canela",785,2353.65,2.9982802547770704,200,1544
"Canada","Oct-2024","Canela",1963,5817.033333333334,2.963338427576838,515,3769
"Canada","Sep-2024","Canela",1478,4149.933333333333,2.807803337843933,460,2778
"Cape Verde","Apr-2024","Canela",14,0,0,1,241
"Cape Verde","Aug-2024","Canela",12,0,0,0,135
"Cape Verde","Dec-2024","Canela",3,0,0,0,138
"Cape Verde","Feb-2024","Canela",10,30.866666666666667,3.086666666666667,4,263
"Cape Verde","Jan-2024","Canela",10,6.15,0.615,1,229
"Cape Verde","Jan-2025","Canela",1,0,0,0,131
"Cape Verde","Jul-2024","Canela",16,0,0,0,217
"Cape Verde","Jun-2024","Canela",16,183.05,11.440625,4,275
"Cape Verde","Mar-2024","Canela",11,0,0,1,215
"Cape Verde","May-2024","Canela",9,0,0,0,166
"Cape Verde","Nov-2024","Canela",4,0,0,0,78
"Cape Verde","Oct-2024","Canela",15,0,0,1,156
"Cape Verde","Sep-2024","Canela",10,0,0,0,136
"Caribbean Netherlands","Apr-2024","Canela",6,0,0,0,20
"Caribbean Netherlands","Aug-2024","Canela",8,0,0,0,9
"Caribbean Netherlands","Feb-2024","Canela",5,0,0,0,7
"Caribbean Netherlands","Jan-2024","Canela",11,0,0,0,16
"Caribbean Netherlands","Jul-2024","Canela",12,0,0,0,22
"Caribbean Netherlands","Jun-2024","Canela",7,0,0,0,17
"Caribbean Netherlands","Mar-2024","Canela",5,0,0,0,5
"Caribbean Netherlands","May-2024","Canela",5,0,0,0,8
"Caribbean Netherlands","Nov-2024","Canela",3,0,0,0,8
"Caribbean Netherlands","Oct-2024","Canela",6,0,0,0,15
"Caribbean Netherlands","Sep-2024","Canela",6,0,0,0,8
"Cayman Islands","Apr-2024","Canela",11,0,0,0,79
"Cayman Islands","Aug-2024","Canela",20,0,0,0,315
"Cayman Islands","Dec-2024","Canela",3,0,0,0,17
"Cayman Islands","Feb-2024","Canela",12,0.11666666666666667,0.009722222222222222,1,47
"Cayman Islands","Jan-2024","Canela",9,0.2,0.022222222222222223,1,29
"Cayman Islands","Jan-2025","Canela",3,0,0,0,31
"Cayman Islands","Jul-2024","Canela",20,0,0,0,289
"Cayman Islands","Jun-2024","Canela",15,0,0,0,277
"Cayman Islands","Mar-2024","Canela",16,0.8833333333333333,0.05520833333333333,1,66
"Cayman Islands","May-2024","Canela",15,118.86666666666666,7.924444444444444,3,166
"Cayman Islands","Nov-2024","Canela",11,0,0,0,170
"Cayman Islands","Oct-2024","Canela",22,0,0,0,407
"Cayman Islands","Sep-2024","Canela",12,0,0,0,369
"Central African Republic","Apr-2024","Canela",1,0,0,0,1
"Central African Republic","Feb-2024","Canela",1,0,0,0,2
"Central African Republic","Jan-2025","Canela",1,0,0,0,2
"Central African Republic","Jul-2024","Canela",1,0,0,0,1
"Central African Republic","Jun-2024","Canela",2,0,0,0,2
"Central African Republic","Oct-2024","Canela",1,0,0,0,1
"Chad","Apr-2024","Canela",8,0,0,0,16
"Chad","Aug-2024","Canela",10,0,0,0,19
"Chad","Dec-2024","Canela",1,0,0,0,2
"Chad","Feb-2024","Canela",5,0,0,1,8
"Chad","Jan-2024","Canela",1,2.5,2.5,1,1
"Chad","Jan-2025","Canela",3,0,0,0,3
"Chad","Jul-2024","Canela",10,0,0,0,14
"Chad","Jun-2024","Canela",10,22.883333333333333,2.288333333333333,8,22
"Chad","Mar-2024","Canela",1,0,0,2,9
"Chad","May-2024","Canela",13,0,0,6,27
"Chad","Nov-2024","Canela",1,0,0,0,1
"Chad","Oct-2024","Canela",3,0,0,0,3
"Chad","Sep-2024","Canela",5,0,0,0,7
"Chile","Apr-2024","Canela",23500,2901735,123.47808510638298,128578,79250
"Chile","Aug-2024","Canela",30672,3000998.9,97.84164384454877,140734,91264
"Chile","Dec-2024","Canela",3397,471996.3333333333,138.9450495535276,27045,11214
"Chile","Feb-2024","Canela",18040,1548450,85.83425720620842,88759,49539
"Chile","Jan-2024","Canela",21919,1932584.3833333333,88.1693682801831,108225,67767
"Chile","Jan-2025","Canela",2691,432005.56666666665,160.53718568066392,22188,10045
"Chile","Jul-2024","Canela",31551,2888460.216666667,91.54892766209207,136247,88887
"Chile","Jun-2024","Canela",31916,2831975.216666667,88.73214740777875,138134,86635
"Chile","Mar-2024","Canela",23086,1909709.3,82.72153253053798,101207,70975
"Chile","May-2024","Canela",23268,2634268.7333333334,113.21423127614463,127882,78580
"Chile","Nov-2024","Canela",20233,1585787.15,78.3762739089606,82546,54486
"Chile","Oct-2024","Canela",28178,3041252.3,107.93002697139612,152228,95108
"Chile","Sep-2024","Canela",25095,2701659.45,107.65728033472804,134293,82994
"China","Apr-2024","Canela",254,78.03333333333333,0.3072178477690289,9,758
"China","Aug-2024","Canela",516,100.43333333333334,0.19463824289405685,7,1556
"China","Dec-2024","Canela",14,0,0,0,37
"China","Feb-2024","Canela",81,9.166666666666666,0.11316872427983539,12,292
"China","Jan-2024","Canela",68,2.4166666666666665,0.03553921568627451,9,101
"China","Jan-2025","Canela",14,0,0,0,31
"China","Jul-2024","Canela",445,171.11666666666667,0.38453183520599254,3,1374
"China","Jun-2024","Canela",403,1.8833333333333333,0.00467328370554177,4,1151
"China","Mar-2024","Canela",63,1.3666666666666667,0.021693121693121695,5,93
"China","May-2024","Canela",338,1.6333333333333333,0.004832347140039448,1,1000
"China","Nov-2024","Canela",48,0,0,0,76
"China","Oct-2024","Canela",255,89.13333333333334,0.34954248366013074,2,770
"China","Sep-2024","Canela",86,0.21666666666666667,0.0025193798449612403,4,206
"Colombia","Apr-2024","Canela",242568,22955133.133333333,94.63380632784758,1490392,755876
"Colombia","Aug-2024","Canela",324306,28412164.95,87.60912517807256,1928901,921681
"Colombia","Dec-2024","Canela",28303,2922077.1333333333,103.2426644996408,184043,83413
"Colombia","Feb-2024","Canela",245867,21815140.416666668,88.72740309462705,1511521,787245
"Colombia","Jan-2024","Canela",259695,27641449.4,106.43812703363561,1676923,968724
"Colombia","Jan-2025","Canela",18854,2405651.816666667,127.59371044163927,136287,62398
"Colombia","Jul-2024","Canela",376793,26304249.4,69.81087599822713,1970024,939852
"Colombia","Jun-2024","Canela",357405,28769199.083333332,80.49467434236604,2083887,935571
"Colombia","Mar-2024","Canela",241647,21916001.716666665,90.69428429348042,1461089,780818
"Colombia","May-2024","Canela",270706,25421210.816666666,93.90708302241792,1701797,855266
"Colombia","Nov-2024","Canela",195424,16580822.666666666,84.84537552535342,1118262,558540
"Colombia","Oct-2024","Canela",371346,32354322.1,87.12715930695363,2301457,1111482
"Colombia","Sep-2024","Canela",293449,27532711.833333332,93.82452089914544,1849206,917809
"Comoros","Apr-2024","Canela",2,17.633333333333333,8.816666666666666,1,6
"Comoros","Aug-2024","Canela",2,0,0,0,2
"Comoros","Feb-2024","Canela",2,0,0,0,2
"Comoros","Jan-2024","Canela",1,0.3,0.3,1,1
"Comoros","Jul-2024","Canela",5,0,0,0,11
"Comoros","Jun-2024","Canela",2,0,0,0,4
"Comoros","May-2024","Canela",1,0,0,0,1
"Comoros","Nov-2024","Canela",1,0,0,0,2
"Comoros","Sep-2024","Canela",1,0,0,0,2
"Congo - Brazzaville","Apr-2024","Canela",27,2.55,0.09444444444444444,3,42
"Congo - Brazzaville","Aug-2024","Canela",49,0,0,1,80
"Congo - Brazzaville","Dec-2024","Canela",6,0,0,0,8
"Congo - Brazzaville","Feb-2024","Canela",11,14.8,1.3454545454545455,12,22
"Congo - Brazzaville","Jan-2024","Canela",6,1.0833333333333333,0.18055555555555555,3,9
"Congo - Brazzaville","Jan-2025","Canela",2,0,0,0,4
"Congo - Brazzaville","Jul-2024","Canela",35,0,0,0,44
"Congo - Brazzaville","Jun-2024","Canela",58,10,0.1724137931034483,7,88
"Congo - Brazzaville","Mar-2024","Canela",8,1.0333333333333334,0.12916666666666668,4,17
"Congo - Brazzaville","May-2024","Canela",39,0.11666666666666667,0.0029914529914529917,2,85
"Congo - Brazzaville","Nov-2024","Canela",15,0,0,0,20
"Congo - Brazzaville","Oct-2024","Canela",25,0,0,0,47
"Congo - Brazzaville","Sep-2024","Canela",26,0,0,0,47
"Congo - Kinshasa","Apr-2024","Canela",144,23.416666666666668,0.16261574074074076,14,262
"Congo - Kinshasa","Aug-2024","Canela",136,1.7666666666666666,0.012990196078431372,4,243
"Congo - Kinshasa","Dec-2024","Canela",24,0,0,0,35
"Congo - Kinshasa","Feb-2024","Canela",61,19.1,0.3131147540983607,35,129
"Congo - Kinshasa","Jan-2024","Canela",29,1.0833333333333333,0.037356321839080456,4,40
"Congo - Kinshasa","Jan-2025","Canela",26,0,0,0,41
"Congo - Kinshasa","Jul-2024","Canela",110,117.45,1.0677272727272729,14,207
"Congo - Kinshasa","Jun-2024","Canela",138,3.6,0.026086956521739132,1,217
"Congo - Kinshasa","Mar-2024","Canela",33,3.433333333333333,0.10404040404040403,6,69
"Congo - Kinshasa","May-2024","Canela",153,0,0,1,258
"Congo - Kinshasa","Nov-2024","Canela",32,0,0,0,44
"Congo - Kinshasa","Oct-2024","Canela",60,0,0,1,89
"Congo - Kinshasa","Sep-2024","Canela",80,0,0,1,125
"Costa Rica","Apr-2024","Canela",6490,758338.15,116.84717257318952,39851,34283
"Costa Rica","Aug-2024","Canela",8970,694968.7,77.4770011148272,40518,37763
"Costa Rica","Dec-2024","Canela",1016,103958.63333333333,102.32148950131233,5899,7825
"Costa Rica","Feb-2024","Canela",5810,522760.45,89.97598106712564,33071,31607
"Costa Rica","Jan-2024","Canela",7155,589654.6166666667,82.41154670393665,38243,32659
"Costa Rica","Jan-2025","Canela",764,58259.86666666667,76.256369982548,5444,5991
"Costa Rica","Jul-2024","Canela",8687,753475.4166666666,86.7359752120026,40078,35246
"Costa Rica","Jun-2024","Canela",8034,679888.8666666667,84.62644593809642,39079,33866
"Costa Rica","Mar-2024","Canela",7569,587011.3666666667,77.55467917382306,33684,32938
"Costa Rica","May-2024","Canela",6797,686030.1166666667,100.9313103820313,38084,35373
"Costa Rica","Nov-2024","Canela",7763,554248.2833333333,71.39614624930225,32531,29346
"Costa Rica","Oct-2024","Canela",9463,910178.2333333333,96.18284194582408,53025,43473
"Costa Rica","Sep-2024","Canela",7196,696549.1833333333,96.79671808412081,39311,35651
"Croatia","Apr-2024","Canela",18,673.4833333333333,37.415740740740745,37,57
"Croatia","Aug-2024","Canela",20,120.3,6.015,5,26
"Croatia","Dec-2024","Canela",4,0,0,0,14
"Croatia","Feb-2024","Canela",28,1649.0666666666666,58.89523809523809,54,81
"Croatia","Jan-2024","Canela",22,5861.016666666666,266.40984848484845,217,187
"Croatia","Jan-2025","Canela",2,0,0,0,6
"Croatia","Jul-2024","Canela",40,1250.2166666666667,31.25541666666667,59,103
"Croatia","Jun-2024","Canela",40,4348.583333333333,108.71458333333332,144,161
"Croatia","Mar-2024","Canela",27,1730.1166666666666,64.07839506172839,59,74
"Croatia","May-2024","Canela",33,4880.266666666666,147.88686868686867,134,129
"Croatia","Nov-2024","Canela",16,132.03333333333333,8.252083333333333,9,29
"Croatia","Oct-2024","Canela",41,1,0.024390243902439025,1,63
"Croatia","Sep-2024","Canela",22,0,0,1,24
"Cuba","Apr-2024","Canela",4083,27905.916666666668,6.834659972242632,12670,7323
"Cuba","Aug-2024","Canela",3862,34388.86666666667,8.904419126532021,14609,8045
"Cuba","Dec-2024","Canela",862,4306.966666666666,4.9964810518174785,2239,1761
"Cuba","Feb-2024","Canela",3554,33009.583333333336,9.288008816357157,14422,7766
"Cuba","Jan-2024","Canela",4066,42178.21666666667,10.373393179209707,15769,7958
"Cuba","Jan-2025","Canela",677,3057.5,4.516248153618907,1521,1325
"Cuba","Jul-2024","Canela",3902,31988.533333333333,8.1979839398599,13495,7258
"Cuba","Jun-2024","Canela",3796,35154.9,9.261037934668073,13700,7600
"Cuba","Mar-2024","Canela",2964,22103.133333333335,7.457197480881692,9708,6064
"Cuba","May-2024","Canela",3750,31519.616666666665,8.40523111111111,13321,7554
"Cuba","Nov-2024","Canela",1923,14118.2,7.341757670306813,6645,3986
"Cuba","Oct-2024","Canela",3451,26490.45,7.676166328600406,12846,7407
"Cuba","Sep-2024","Canela",3257,31244.166666666668,9.592928052399959,12609,7084
"Curaçao","Apr-2024","Canela",103,0,0,0,437
"Curaçao","Aug-2024","Canela",92,0,0,0,538
"Curaçao","Dec-2024","Canela",14,0,0,0,180
"Curaçao","Feb-2024","Canela",98,383.18333333333334,3.910034013605442,26,484
"Curaçao","Jan-2024","Canela",99,868.65,8.774242424242424,25,572
"Curaçao","Jan-2025","Canela",9,0,0,0,103
"Curaçao","Jul-2024","Canela",94,0,0,1,422
"Curaçao","Jun-2024","Canela",74,0,0,0,333
"Curaçao","Mar-2024","Canela",74,133.43333333333334,1.8031531531531533,9,531
"Curaçao","May-2024","Canela",101,396.31666666666666,3.923927392739274,16,437
"Curaçao","Nov-2024","Canela",70,0,0,0,395
"Curaçao","Oct-2024","Canela",139,0,0,0,671
"Curaçao","Sep-2024","Canela",102,129.26666666666668,1.2673202614379087,5,603
"Cyprus","Apr-2024","Canela",7,0,0,0,7
"Cyprus","Aug-2024","Canela",25,0,0,0,33
"Cyprus","Dec-2024","Canela",1,0,0,0,2
"Cyprus","Feb-2024","Canela",7,0,0,0,9
"Cyprus","Jan-2024","Canela",6,0,0,0,11
"Cyprus","Jan-2025","Canela",4,0,0,0,4
"Cyprus","Jul-2024","Canela",17,0,0,0,29
"Cyprus","Jun-2024","Canela",11,0,0,0,16
"Cyprus","Mar-2024","Canela",9,3.05,0.33888888888888885,11,23
"Cyprus","May-2024","Canela",3,0,0,0,3
"Cyprus","Nov-2024","Canela",16,0,0,0,19
"Cyprus","Oct-2024","Canela",33,0,0,0,67
"Cyprus","Sep-2024","Canela",32,0,0,0,38
"Czech Republic","Apr-2024","Canela",24,0,0,0,76
"Czech Republic","Aug-2024","Canela",47,0,0,0,100
"Czech Republic","Feb-2024","Canela",36,75.28333333333333,2.0912037037037035,7,55
"Czech Republic","Jan-2024","Canela",28,0.1,0.0035714285714285718,2,74
"Czech Republic","Jan-2025","Canela",1,0,0,0,1
"Czech Republic","Jul-2024","Canela",50,0,0,1,79
"Czech Republic","Jun-2024","Canela",52,48.516666666666666,0.9330128205128205,1,94
"Czech Republic","Mar-2024","Canela",27,32.1,1.1888888888888889,8,38
"Czech Republic","May-2024","Canela",42,45.38333333333333,1.0805555555555555,6,73
"Czech Republic","Nov-2024","Canela",25,0,0,0,52
"Czech Republic","Oct-2024","Canela",66,45.733333333333334,0.692929292929293,2,102
"Czech Republic","Sep-2024","Canela",47,0,0,0,96
"Côte d’Ivoire","Apr-2024","Canela",88,0,0,8,149
"Côte d’Ivoire","Aug-2024","Canela",128,11.016666666666667,0.08606770833333334,11,266
"Côte d’Ivoire","Dec-2024","Canela",23,0,0,0,37
"Côte d’Ivoire","Feb-2024","Canela",45,3.1333333333333333,0.06962962962962962,14,74
"Côte d’Ivoire","Jan-2024","Canela",18,3.35,0.18611111111111112,4,28
"Côte d’Ivoire","Jan-2025","Canela",10,0,0,0,11
"Côte d’Ivoire","Jul-2024","Canela",106,0.26666666666666666,0.0025157232704402514,6,214
"Côte d’Ivoire","Jun-2024","Canela",130,1.35,0.010384615384615384,2,220
"Côte d’Ivoire","Mar-2024","Canela",19,1.4666666666666666,0.07719298245614034,3,23
"Côte d’Ivoire","May-2024","Canela",137,23.4,0.1708029197080292,8,218
"Côte d’Ivoire","Nov-2024","Canela",25,1.6666666666666667,0.06666666666666667,1,43
"Côte d’Ivoire","Oct-2024","Canela",61,1.95,0.031967213114754096,1,108
"Côte d’Ivoire","Sep-2024","Canela",63,0,0,0,97
"Denmark","Apr-2024","Canela",109,35.233333333333334,0.3232415902140673,31,268
"Denmark","Aug-2024","Canela",197,12.716666666666667,0.06455160744500846,4,464
"Denmark","Dec-2024","Canela",4,0,0,0,5
"Denmark","Feb-2024","Canela",75,53.93333333333333,0.719111111111111,24,185
"Denmark","Jan-2024","Canela",39,5.583333333333333,0.14316239316239315,1,74
"Denmark","Jan-2025","Canela",6,0,0,0,7
"Denmark","Jul-2024","Canela",174,0.6833333333333333,0.003927203065134099,5,403
"Denmark","Jun-2024","Canela",178,0.9,0.005056179775280899,3,395
"Denmark","Mar-2024","Canela",32,1.3833333333333333,0.043229166666666666,3,42
"Denmark","May-2024","Canela",53,0,0,0,113
"Denmark","Nov-2024","Canela",39,0,0,0,71
"Denmark","Oct-2024","Canela",111,107.25,0.9662162162162162,4,214
"Denmark","Sep-2024","Canela",59,0,0,0,103
"Djibouti","Apr-2024","Canela",2,0,0,0,4
"Djibouti","Aug-2024","Canela",3,0,0,0,4
"Djibouti","Feb-2024","Canela",5,0,0,1,10
"Djibouti","Jun-2024","Canela",2,0,0,0,3
"Djibouti","May-2024","Canela",3,0,0,0,18
"Djibouti","Nov-2024","Canela",4,39.31666666666667,9.829166666666667,4,13
"Djibouti","Sep-2024","Canela",1,0,0,0,1
"Dominica","Apr-2024","Canela",3,0,0,0,6
"Dominica","Aug-2024","Canela",1,0,0,0,3
"Dominica","Feb-2024","Canela",3,0,0,0,14
"Dominica","Jan-2024","Canela",1,0,0,0,8
"Dominica","Jun-2024","Canela",1,0,0,0,1
"Dominica","Mar-2024","Canela",3,0,0,0,3
"Dominica","May-2024","Canela",1,0,0,0,2
"Dominica","Nov-2024","Canela",1,0,0,0,4
"Dominica","Oct-2024","Canela",2,0,0,0,4
"Dominica","Sep-2024","Canela",2,0,0,0,3
"Dominican Republic","Apr-2024","Canela",18058,2107790.216666667,116.72334791597446,124339,157167
"Dominican Republic","Aug-2024","Canela",22151,2235979.5166666666,100.94259928069462,138361,176138
"Dominican Republic","Dec-2024","Canela",2358,234955.96666666667,99.64205541419282,12735,35928
"Dominican Republic","Feb-2024","Canela",14677,1602623.5333333334,109.19285503395336,106763,124611
"Dominican Republic","Jan-2024","Canela",16534,1822639.2333333334,110.2358312164832,120863,136347
"Dominican Republic","Jan-2025","Canela",1993,183316.53333333333,91.98019735741762,9924,29201
"Dominican Republic","Jul-2024","Canela",21493,2281547.45,106.15304750383847,130883,154795
"Dominican Republic","Jun-2024","Canela",21823,2175641.3833333333,99.69488078327147,132527,158114
"Dominican Republic","Mar-2024","Canela",17281,1837219.3,106.31440888837452,113347,139645
"Dominican Republic","May-2024","Canela",20851,2171774.7333333334,104.15686218087062,131030,162452
"Dominican Republic","Nov-2024","Canela",14023,1241293.9833333334,88.51843281276,75029,108371
"Dominican Republic","Oct-2024","Canela",20481,2209058.933333333,107.85893917940204,137228,176333
"Dominican Republic","Sep-2024","Canela",19579,2173281.95,111.00066142295317,129110,171979
"Ecuador","Apr-2024","Canela",29752,4605686.016666667,154.80256845478175,203910,142591
"Ecuador","Aug-2024","Canela",42151,5385738.2,127.77248938340728,236273,168394
"Ecuador","Dec-2024","Canela",3450,539017.15,156.23685507246378,30034,19167
"Ecuador","Feb-2024","Canela",27762,3953890.5833333335,142.42095610306654,201703,122960
"Ecuador","Jan-2024","Canela",34781,5143749.4,147.8896351456255,249028,160282
"Ecuador","Jan-2025","Canela",3029,532914.9833333333,175.9375976669968,26242,12876
"Ecuador","Jul-2024","Canela",42094,4984727.366666666,118.41895202800082,220552,154702
"Ecuador","Jun-2024","Canela",37601,4910456.083333333,130.59376302048705,215233,147641
"Ecuador","Mar-2024","Canela",33708,3955535.6166666667,117.34708723942882,191762,142348
"Ecuador","May-2024","Canela",32125,4951089.816666666,154.11952736705575,216159,147438
"Ecuador","Nov-2024","Canela",25769,1705649.1166666667,66.18996145239112,94526,98065
"Ecuador","Oct-2024","Canela",33271,3405600.183333333,102.35941761093244,177834,163321
"Ecuador","Sep-2024","Canela",32329,4173182.3,129.08479383834947,195155,149285
"Egypt","Apr-2024","Canela",174,108.16666666666667,0.6216475095785441,10,257
"Egypt","Aug-2024","Canela",292,0.7,0.0023972602739726024,4,544
"Egypt","Dec-2024","Canela",13,0,0,0,21
"Egypt","Feb-2024","Canela",182,234.83333333333334,1.2902930402930404,76,327
"Egypt","Jan-2024","Canela",110,116.03333333333333,1.054848484848485,23,160
"Egypt","Jan-2025","Canela",11,0,0,0,23
"Egypt","Jul-2024","Canela",275,1.8166666666666667,0.006606060606060606,3,577
"Egypt","Jun-2024","Canela",303,4.333333333333333,0.0143014301430143,6,512
"Egypt","Mar-2024","Canela",82,109.23333333333333,1.3321138211382113,12,105
"Egypt","May-2024","Canela",187,139.21666666666667,0.7444741532976827,10,310
"Egypt","Nov-2024","Canela",93,0.6,0.0064516129032258064,1,119
"Egypt","Oct-2024","Canela",254,191.41666666666666,0.7536089238845144,8,382
"Egypt","Sep-2024","Canela",199,83.56666666666666,0.4199329983249581,8,293
"El Salvador","Apr-2024","Canela",6286,748276.3333333334,119.03855127797222,40669,25319
"El Salvador","Aug-2024","Canela",9008,878945.6666666666,97.57389727649496,47327,31026
"El Salvador","Dec-2024","Canela",1319,160485.4,121.67202426080364,9546,4874
"El Salvador","Feb-2024","Canela",5470,586049.7666666667,107.13889701401585,38218,21285
"El Salvador","Jan-2024","Canela",6541,755472.2833333333,115.49797941191459,45282,25598
"El Salvador","Jan-2025","Canela",954,136622.15,143.2098008385744,7699,3969
"El Salvador","Jul-2024","Canela",8395,906641.65,107.99781417510422,47564,30585
"El Salvador","Jun-2024","Canela",8168,1010735.3833333333,123.7433133365981,53434,29961
"El Salvador","Mar-2024","Canela",6582,652794.1,99.17868429048922,43056,25333
"El Salvador","May-2024","Canela",6824,797998.55,116.93999853458382,42283,25472
"El Salvador","Nov-2024","Canela",6697,536569.0666666667,80.12081031307551,31606,18302
"El Salvador","Oct-2024","Canela",8407,999360.4,118.87241584393958,56573,31600
"El Salvador","Sep-2024","Canela",7283,879030.6666666666,120.69623323721909,48101,27266
"Equatorial Guinea","Apr-2024","Canela",27,93.11666666666666,3.448765432098765,5,46
"Equatorial Guinea","Aug-2024","Canela",30,0,0,0,54
"Equatorial Guinea","Dec-2024","Canela",2,0,0,0,3
"Equatorial Guinea","Feb-2024","Canela",30,534.9166666666666,17.830555555555556,20,77
"Equatorial Guinea","Jan-2024","Canela",31,0,0,2,93
"Equatorial Guinea","Jan-2025","Canela",4,0,0,0,5
"Equatorial Guinea","Jul-2024","Canela",22,0,0,0,31
"Equatorial Guinea","Jun-2024","Canela",26,0,0,0,38
"Equatorial Guinea","Mar-2024","Canela",17,485.8833333333333,28.58137254901961,12,76
"Equatorial Guinea","May-2024","Canela",35,1.3833333333333333,0.039523809523809524,4,71
"Equatorial Guinea","Nov-2024","Canela",17,0,0,0,27
"Equatorial Guinea","Oct-2024","Canela",32,0,0,0,47
"Equatorial Guinea","Sep-2024","Canela",15,0,0,0,33
"Eritrea","Apr-2024","Canela",1,0,0,0,3
"Eritrea","Aug-2024","Canela",1,0,0,0,1
"Eritrea","Feb-2024","Canela",2,0,0,0,2
"Eritrea","Jul-2024","Canela",1,0,0,0,2
"Estonia","Apr-2024","Canela",12,0.3333333333333333,0.027777777777777776,1,13
"Estonia","Aug-2024","Canela",17,0,0,0,27
"Estonia","Dec-2024","Canela",2,0,0,0,2
"Estonia","Feb-2024","Canela",11,0.48333333333333334,0.04393939393939394,2,14
"Estonia","Jan-2024","Canela",13,0,0,0,17
"Estonia","Jan-2025","Canela",3,0,0,0,4
"Estonia","Jul-2024","Canela",20,0,0,0,26
"Estonia","Jun-2024","Canela",11,0,0,0,15
"Estonia","Mar-2024","Canela",11,0,0,0,12
"Estonia","May-2024","Canela",14,0,0,0,24
"Estonia","Nov-2024","Canela",8,0,0,0,16
"Estonia","Oct-2024","Canela",17,0,0,0,20
"Estonia","Sep-2024","Canela",14,0,0,0,27
"Ethiopia","Apr-2024","Canela",202,7.55,0.037376237623762375,11,499
"Ethiopia","Aug-2024","Canela",244,2.4833333333333334,0.0101775956284153,1,554
"Ethiopia","Dec-2024","Canela",16,0,0,0,29
"Ethiopia","Feb-2024","Canela",76,49,0.6447368421052632,29,240
"Ethiopia","Jan-2024","Canela",35,5.7,0.16285714285714287,11,78
"Ethiopia","Jan-2025","Canela",5,0,0,0,9
"Ethiopia","Jul-2024","Canela",232,0.8333333333333334,0.0035919540229885057,1,580
"Ethiopia","Jun-2024","Canela",134,0.3,0.002238805970149254,5,299
"Ethiopia","Mar-2024","Canela",22,4.416666666666667,0.20075757575757577,7,32
"Ethiopia","May-2024","Canela",206,22.116666666666667,0.10736245954692557,12,611
"Ethiopia","Nov-2024","Canela",23,0,0,0,41
"Ethiopia","Oct-2024","Canela",120,0,0,0,242
"Ethiopia","Sep-2024","Canela",81,0,0,0,127
"Faroe Islands","Aug-2024","Canela",3,0,0,0,4
"Faroe Islands","Jul-2024","Canela",3,0,0,0,6
"Faroe Islands","Jun-2024","Canela",3,0,0,0,3
"Faroe Islands","May-2024","Canela",1,0,0,0,2
"Faroe Islands","Oct-2024","Canela",1,0,0,0,1
"Fiji","Apr-2024","Canela",4,0,0,0,5
"Fiji","Aug-2024","Canela",4,0,0,0,7
"Fiji","Feb-2024","Canela",2,0,0,0,2
"Fiji","Jan-2024","Canela",1,0,0,0,1
"Fiji","Jan-2025","Canela",1,0,0,0,1
"Fiji","Mar-2024","Canela",2,0.9,0.45,1,2
"Fiji","May-2024","Canela",1,0,0,0,1
"Fiji","Oct-2024","Canela",1,0,0,0,1
"Fiji","Sep-2024","Canela",1,0,0,0,1
"Finland","Apr-2024","Canela",223,80.98333333333333,0.36315396113602394,27,383
"Finland","Aug-2024","Canela",270,1.1333333333333333,0.004197530864197531,6,529
"Finland","Dec-2024","Canela",12,0,0,0,20
"Finland","Feb-2024","Canela",169,101.66666666666667,0.601577909270217,73,280
"Finland","Jan-2024","Canela",97,269.1666666666667,2.7749140893470794,40,147
"Finland","Jan-2025","Canela",16,0,0,0,35
"Finland","Jul-2024","Canela",183,28.516666666666666,0.1558287795992714,4,379
"Finland","Jun-2024","Canela",197,3.2666666666666666,0.016582064297800337,4,379
"Finland","Mar-2024","Canela",50,2.433333333333333,0.048666666666666664,3,76
"Finland","May-2024","Canela",286,71.16666666666667,0.24883449883449885,28,454
"Finland","Nov-2024","Canela",54,0,0,2,82
"Finland","Oct-2024","Canela",150,0,0,1,296
"Finland","Sep-2024","Canela",119,6.116666666666666,0.051400560224089634,7,176
"France","Apr-2024","Canela",705,381.3,0.5408510638297872,62,1354
"France","Aug-2024","Canela",950,352.31666666666666,0.370859649122807,29,1844
"France","Dec-2024","Canela",68,1.2,0.01764705882352941,5,171
"France","Feb-2024","Canela",653,513.4666666666667,0.7863195507912201,144,1288
"France","Jan-2024","Canela",507,562.2166666666667,1.1089086127547667,66,994
"France","Jan-2025","Canela",72,0,0,0,188
"France","Jul-2024","Canela",832,365.21666666666664,0.4389623397435897,26,1550
"France","Jun-2024","Canela",970,344.06666666666666,0.3547079037800687,23,2366
"France","Mar-2024","Canela",493,336.93333333333334,0.6834347532116295,54,985
