"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Dominican Republic","Feb-2024","Short",65,129.4,1.9907692307692308,106,99
"Dominican Republic","Jan-2024","Short",59,95.86666666666666,1.6248587570621469,106,97
"Dominican Republic","Jan-2025","Short",2,1.6,0.8,2,2
"Dominican Republic","Jul-2024","Short",27,17.416666666666668,0.6450617283950618,27,27
"Dominican Republic","Jun-2024","Short",26,25.183333333333334,0.9685897435897436,32,31
"Dominican Republic","Mar-2024","Short",36,57.1,1.5861111111111112,77,68
"Dominican Republic","May-2024","Short",27,12.783333333333333,0.47345679012345676,29,29
"Dominican Republic","Nov-2024","Short",12,37.36666666666667,3.113888888888889,13,12
"Dominican Republic","Oct-2024","Short",30,37.516666666666666,1.2505555555555554,35,34
"Dominican Republic","Sep-2024","Short",38,27.05,0.7118421052631579,50,47
"Ecuador","Apr-2024","Short",30,60.88333333333333,2.0294444444444446,45,41
"Ecuador","Aug-2024","Short",46,38.166666666666664,0.8297101449275361,51,49
"Ecuador","Feb-2024","Short",68,329.93333333333334,4.851960784313725,185,133
"Ecuador","Jan-2024","Short",92,286.23333333333335,3.1112318840579714,202,171
"Ecuador","Jan-2025","Short",7,15.616666666666667,2.230952380952381,15,15
"Ecuador","Jul-2024","Short",46,39.4,0.8565217391304347,60,57
"Ecuador","Jun-2024","Short",28,28.35,1.0125,31,30
"Ecuador","Mar-2024","Short",51,58,1.1372549019607843,101,87
"Ecuador","May-2024","Short",27,14.816666666666666,0.5487654320987654,30,29
"Ecuador","Nov-2024","Short",20,14.466666666666667,0.7233333333333334,26,23
"Ecuador","Oct-2024","Short",29,18,0.6206896551724138,32,31
"Ecuador","Sep-2024","Short",41,36.483333333333334,0.8898373983739838,43,42
"El Salvador","Apr-2024","Short",12,10.483333333333333,0.873611111111111,12,12
"El Salvador","Aug-2024","Short",13,14.6,1.123076923076923,17,17
"El Salvador","Dec-2024","Short",1,1.0666666666666667,1.0666666666666667,1,1
"El Salvador","Feb-2024","Short",28,43.21666666666667,1.543452380952381,68,55
"El Salvador","Jan-2024","Short",15,31.85,2.1233333333333335,26,26
"El Salvador","Jan-2025","Short",1,0.8166666666666667,0.8166666666666667,2,2
"El Salvador","Jul-2024","Short",7,5.9,0.8428571428571429,7,7
"El Salvador","Jun-2024","Short",15,7.716666666666667,0.5144444444444445,17,16
"El Salvador","Mar-2024","Short",17,15.333333333333334,0.9019607843137255,20,20
"El Salvador","May-2024","Short",15,14.95,0.9966666666666666,22,19
"El Salvador","Nov-2024","Short",5,0.7833333333333333,0.15666666666666668,6,5
"El Salvador","Oct-2024","Short",17,8.633333333333333,0.5078431372549019,23,20
"El Salvador","Sep-2024","Short",7,8.583333333333334,1.2261904761904763,7,7
"Guatemala","Apr-2024","Short",10,2.6,0.26,15,15
"Guatemala","Aug-2024","Short",19,14,0.7368421052631579,25,23
"Guatemala","Dec-2024","Short",3,0.43333333333333335,0.14444444444444446,4,4
"Guatemala","Feb-2024","Short",25,44.36666666666667,1.7746666666666666,38,27
"Guatemala","Jan-2024","Short",21,18.3,0.8714285714285714,25,24
"Guatemala","Jan-2025","Short",2,3.433333333333333,1.7166666666666666,4,2
"Guatemala","Jul-2024","Short",25,54.65,2.186,27,27
"Guatemala","Jun-2024","Short",18,7.45,0.4138888888888889,19,18
"Guatemala","Mar-2024","Short",25,9.316666666666666,0.37266666666666665,35,29
"Guatemala","May-2024","Short",14,9.233333333333333,0.6595238095238095,18,18
"Guatemala","Nov-2024","Short",7,3.7666666666666666,0.5380952380952381,8,8
"Guatemala","Oct-2024","Short",32,30.033333333333335,0.9385416666666667,34,34
"Guatemala","Sep-2024","Short",26,24.816666666666666,0.9544871794871794,30,26
"Honduras","Apr-2024","Short",10,20.666666666666668,2.066666666666667,14,14
"Honduras","Aug-2024","Short",17,15.733333333333333,0.9254901960784313,21,21
"Honduras","Dec-2024","Short",1,2.8,2.8,1,1
"Honduras","Feb-2024","Short",19,13.383333333333333,0.7043859649122807,58,44
"Honduras","Jan-2024","Short",27,35.3,1.3074074074074074,55,44
"Honduras","Jul-2024","Short",13,9.216666666666667,0.708974358974359,19,19
"Honduras","Jun-2024","Short",16,4.7,0.29375,17,17
"Honduras","Mar-2024","Short",14,16.05,1.1464285714285716,30,28
"Honduras","May-2024","Short",9,1.9833333333333334,0.22037037037037038,10,10
"Honduras","Nov-2024","Short",5,1.8,0.36,5,5
"Honduras","Oct-2024","Short",16,22.916666666666668,1.4322916666666667,21,19
"Honduras","Sep-2024","Short",19,12.883333333333333,0.6780701754385965,19,19
"Iran","Oct-2024","Short",1,0.4166666666666667,0.4166666666666667,3,2
"Mexico","Apr-2024","Short",1531,2497.1,1.6310254735467014,2001,1825
"Mexico","Aug-2024","Short",2190,2429.8333333333335,1.1095129375951294,2548,2413
"Mexico","Dec-2024","Short",32,68.98333333333333,2.1557291666666667,42,38
"Mexico","Feb-2024","Short",2128,5566.833333333333,2.6159931077694236,3565,2729
"Mexico","Jan-2024","Short",1746,5469.283333333334,3.1324646811760215,3113,2355
"Mexico","Jan-2025","Short",39,144.91666666666666,3.7158119658119655,51,50
"Mexico","Jul-2024","Short",2339,2648.1,1.1321504916631038,2756,2610
"Mexico","Jun-2024","Short",1535,1796.8833333333334,1.1706080347448427,1818,1684
"Mexico","Mar-2024","Short",1596,3720.616666666667,2.3312134502923976,2595,2003
"Mexico","May-2024","Short",1433,2226.4,1.5536636427076065,1683,1589
"Mexico","Nov-2024","Short",531,1116.3166666666666,2.1022912743251725,667,625
"Mexico","Oct-2024","Short",2060,2965.483333333333,1.4395550161812296,2554,2375
"Mexico","Sep-2024","Short",2170,2712.1666666666665,1.2498463901689707,2637,2426
"Nicaragua","Apr-2024","Short",7,4.15,0.5928571428571429,11,10
"Nicaragua","Aug-2024","Short",11,8.533333333333333,0.7757575757575758,12,11
"Nicaragua","Dec-2024","Short",1,4.966666666666667,4.966666666666667,2,2
"Nicaragua","Feb-2024","Short",9,22.1,2.4555555555555557,119,69
"Nicaragua","Jan-2024","Short",10,6.683333333333334,0.6683333333333333,21,17
"Nicaragua","Jan-2025","Short",1,0,0,1,1
"Nicaragua","Jul-2024","Short",5,2.8833333333333333,0.5766666666666667,5,5
"Nicaragua","Jun-2024","Short",8,9.233333333333333,1.1541666666666666,10,8
"Nicaragua","Mar-2024","Short",7,2.283333333333333,0.3261904761904762,7,7
"Nicaragua","May-2024","Short",9,2.9166666666666665,0.32407407407407407,11,11
"Nicaragua","Nov-2024","Short",8,5.483333333333333,0.6854166666666667,8,8
"Nicaragua","Oct-2024","Short",4,0.7333333333333333,0.18333333333333332,5,5
"Nicaragua","Sep-2024","Short",9,2.9166666666666665,0.32407407407407407,10,9
"Panama","Apr-2024","Short",2,0.3333333333333333,0.16666666666666666,2,2
"Panama","Aug-2024","Short",7,7.25,1.0357142857142858,13,12
"Panama","Dec-2024","Short",2,1.0333333333333334,0.5166666666666667,2,2
"Panama","Feb-2024","Short",4,5.266666666666667,1.3166666666666667,13,10
"Panama","Jan-2024","Short",8,2.1,0.2625,11,11
"Panama","Jul-2024","Short",3,3.2666666666666666,1.0888888888888888,5,4
"Panama","Jun-2024","Short",4,64.06666666666666,16.016666666666666,6,6
"Panama","Mar-2024","Short",7,0.9666666666666667,0.1380952380952381,7,7
"Panama","May-2024","Short",3,0.36666666666666664,0.12222222222222222,3,3
"Panama","Nov-2024","Short",4,2.1166666666666667,0.5291666666666667,4,4
"Panama","Oct-2024","Short",4,4,1,5,4
"Panama","Sep-2024","Short",6,3.5,0.5833333333333334,6,6
"Paraguay","Apr-2024","Short",3,1.8333333333333333,0.611111111111111,3,3
"Paraguay","Aug-2024","Short",6,5.15,0.8583333333333334,18,13
"Paraguay","Feb-2024","Short",5,0.9333333333333333,0.18666666666666668,5,5
"Paraguay","Jan-2024","Short",7,4.25,0.6071428571428571,8,8
"Paraguay","Jan-2025","Short",1,0.05,0.05,1,1
"Paraguay","Jul-2024","Short",10,7.216666666666667,0.7216666666666667,12,12
"Paraguay","Jun-2024","Short",7,4.733333333333333,0.6761904761904762,7,7
"Paraguay","Mar-2024","Short",4,0.75,0.1875,4,4
"Paraguay","May-2024","Short",3,0.21666666666666667,0.07222222222222223,3,3
"Paraguay","Nov-2024","Short",1,0.13333333333333333,0.13333333333333333,2,2
"Paraguay","Oct-2024","Short",4,1.7166666666666666,0.42916666666666664,4,4
"Paraguay","Sep-2024","Short",4,1.1,0.275,5,4
"Peru","Apr-2024","Short",78,63.21666666666667,0.8104700854700855,93,88
"Peru","Aug-2024","Short",280,272.78333333333336,0.9742261904761905,356,327
"Peru","Dec-2024","Short",12,14.7,1.2249999999999999,15,13
"Peru","Feb-2024","Short",65,155.23333333333332,2.388205128205128,176,122
"Peru","Jan-2024","Short",73,67.83333333333333,0.9292237442922374,142,116
"Peru","Jan-2025","Short",7,6.233333333333333,0.8904761904761905,10,9
"Peru","Jul-2024","Short",271,193.21666666666667,0.7129766297662977,303,292
"Peru","Jun-2024","Short",272,236.53333333333333,0.8696078431372549,317,295
"Peru","Mar-2024","Short",54,68.88333333333334,1.2756172839506175,93,70
"Peru","May-2024","Short",188,158.68333333333334,0.8440602836879433,212,205
"Peru","Nov-2024","Short",89,73,0.8202247191011236,112,102
"Peru","Oct-2024","Short",339,245.93333333333334,0.7254670599803343,400,365
"Peru","Sep-2024","Short",253,187.63333333333333,0.7416337285902503,283,271
"Puerto Rico","Apr-2024","Short",8,29.716666666666665,3.714583333333333,15,15
"Puerto Rico","Aug-2024","Short",15,17.8,1.1866666666666668,17,17
"Puerto Rico","Feb-2024","Short",28,84.41666666666667,3.0148809523809526,53,50
"Puerto Rico","Jan-2024","Short",29,226.51666666666668,7.810919540229886,136,62
"Puerto Rico","Jan-2025","Short",3,3.55,1.1833333333333333,4,4
"Puerto Rico","Jul-2024","Short",13,8.616666666666667,0.6628205128205129,15,14
"Puerto Rico","Jun-2024","Short",7,0.7333333333333333,0.10476190476190475,8,8
"Puerto Rico","Mar-2024","Short",29,41.81666666666667,1.441954022988506,53,51
"Puerto Rico","May-2024","Short",10,20.066666666666666,2.006666666666667,12,12
"Puerto Rico","Nov-2024","Short",8,5.583333333333333,0.6979166666666666,9,9
"Puerto Rico","Oct-2024","Short",24,27.916666666666668,1.1631944444444444,27,27
"Puerto Rico","Sep-2024","Short",18,96.73333333333333,5.374074074074074,48,40
"U.S. Virgin Islands","Mar-2024","Short",1,0,0,1,1
"United States","Apr-2024","Short",389,684.0833333333334,1.7585689802913453,541,487
"United States","Aug-2024","Short",447,670.3,1.499552572706935,569,535
"United States","Dec-2024","Short",47,91.68333333333334,1.9507092198581562,88,65
"United States","Feb-2024","Short",705,3611.9,5.123262411347518,2600,1334
"United States","Jan-2024","Short",796,4111.666666666667,5.165410385259632,2839,1586
"United States","Jan-2025","Short",44,62.333333333333336,1.4166666666666667,56,49
"United States","Jul-2024","Short",398,501.31666666666666,1.2595896147403685,467,445
"United States","Jun-2024","Short",365,489.05,1.3398630136986303,441,408
"United States","Mar-2024","Short",498,1820.1,3.6548192771084334,1585,894
"United States","May-2024","Short",348,421.31666666666666,1.2106800766283525,407,387
"United States","Nov-2024","Short",165,242.95,1.4724242424242424,197,189
"United States","Oct-2024","Short",489,1680.3,3.436196319018405,686,590
"United States","Sep-2024","Short",413,1076.8333333333333,2.6073446327683616,540,476
"Uruguay","Apr-2024","Short",3,0.5,0.16666666666666666,4,4
"Uruguay","Aug-2024","Short",3,3.3666666666666667,1.1222222222222222,3,3
"Uruguay","Feb-2024","Short",8,11.966666666666667,1.4958333333333333,16,15
"Uruguay","Jan-2024","Short",1,0.55,0.55,3,2
"Uruguay","Jan-2025","Short",1,0.26666666666666666,0.26666666666666666,1,1
"Uruguay","Jul-2024","Short",4,3.2666666666666666,0.8166666666666667,5,5
"Uruguay","Jun-2024","Short",5,3.8333333333333335,0.7666666666666667,6,6
"Uruguay","Mar-2024","Short",6,69.71666666666667,11.619444444444445,28,22
"Uruguay","May-2024","Short",7,0.6666666666666666,0.09523809523809523,7,7
"Uruguay","Nov-2024","Short",2,0.05,0.025,2,2
"Uruguay","Oct-2024","Short",9,9.766666666666667,1.0851851851851853,9,9
"Uruguay","Sep-2024","Short",6,1.6,0.26666666666666666,8,8
"Venezuela","Apr-2024","Short",55,57.7,1.049090909090909,63,62
"Venezuela","Aug-2024","Short",97,85.26666666666667,0.8790378006872852,122,113
"Venezuela","Dec-2024","Short",4,3.95,0.9875,4,4
"Venezuela","Feb-2024","Short",93,334.81666666666666,3.600179211469534,236,190
"Venezuela","Jan-2024","Short",108,296.26666666666665,2.74320987654321,227,168
"Venezuela","Jan-2025","Short",6,4.7,0.7833333333333333,6,6
"Venezuela","Jul-2024","Short",85,119.16666666666667,1.4019607843137256,94,93
"Venezuela","Jun-2024","Short",66,53.516666666666666,0.8108585858585858,79,74
"Venezuela","Mar-2024","Short",74,151.4,2.045945945945946,158,136
"Venezuela","May-2024","Short",57,41.333333333333336,0.7251461988304094,69,65
"Venezuela","Nov-2024","Short",25,19.233333333333334,0.7693333333333334,30,28
"Venezuela","Oct-2024","Short",88,66.96666666666667,0.7609848484848485,100,98
"Venezuela","Sep-2024","Short",63,57.65,0.915079365079365,72,69
"Algeria","Feb-2024","Trailer",1,0,0,1,1
"Algeria","Jan-2024","Trailer",2,1.2833333333333334,0.6416666666666667,3,3
"Argentina","Apr-2024","Trailer",80,74.86666666666666,0.9358333333333333,119,112
"Argentina","Aug-2024","Trailer",181,153.05,0.8455801104972376,297,281
"Argentina","Dec-2024","Trailer",10,8.6,0.86,15,13
"Argentina","Feb-2024","Trailer",54,41.8,0.774074074074074,66,63
"Argentina","Jan-2024","Trailer",74,67.33333333333333,0.9099099099099098,90,86
"Argentina","Jan-2025","Trailer",5,1.2,0.24,11,9
"Argentina","Jul-2024","Trailer",196,164.21666666666667,0.8378401360544218,310,290
"Argentina","Jun-2024","Trailer",195,205.11666666666667,1.051880341880342,344,320
"Argentina","Mar-2024","Trailer",63,67.65,1.073809523809524,85,79
"Argentina","May-2024","Trailer",232,196.81666666666666,0.8483477011494253,337,319
"Argentina","Nov-2024","Trailer",56,44.266666666666666,0.7904761904761904,84,78
"Argentina","Oct-2024","Trailer",124,99.35,0.8012096774193548,187,177
"Argentina","Sep-2024","Trailer",152,142.06666666666666,0.9346491228070175,209,197
"Aruba","Apr-2024","Trailer",1,0.2,0.2,1,1
"Australia","Jan-2024","Trailer",2,0.5166666666666667,0.25833333333333336,2,2
"Austria","Feb-2024","Trailer",1,0,0,1,1
"Austria","Mar-2024","Trailer",1,0,0,2,2
"Bangladesh","Apr-2024","Trailer",1,0.45,0.45,1,1
"Belize","Aug-2024","Trailer",1,0,0,2,1
"Belize","Jan-2024","Trailer",1,0.7166666666666667,0.7166666666666667,1,1
"Belize","Jul-2024","Trailer",4,1.5,0.375,4,4
"Belize","Jun-2024","Trailer",1,0.1,0.1,1,1
"Belize","Mar-2024","Trailer",1,0.38333333333333336,0.38333333333333336,1,1
"Belize","May-2024","Trailer",2,0.95,0.475,3,2
"Belize","Nov-2024","Trailer",2,0.5,0.25,2,2
"Belize","Oct-2024","Trailer",2,1.6333333333333333,0.8166666666666667,3,3
"Bolivia","Apr-2024","Trailer",13,9.533333333333333,0.7333333333333333,20,17
"Bolivia","Aug-2024","Trailer",56,40.96666666666667,0.7315476190476191,79,75
"Bolivia","Dec-2024","Trailer",6,7.9,1.3166666666666667,9,8
"Bolivia","Feb-2024","Trailer",13,7.35,0.5653846153846154,19,16
"Bolivia","Jan-2024","Trailer",20,11.983333333333333,0.5991666666666666,23,22
"Bolivia","Jan-2025","Trailer",8,8.783333333333333,1.0979166666666667,9,8
"Bolivia","Jul-2024","Trailer",52,35.81666666666667,0.6887820512820514,71,67
"Bolivia","Jun-2024","Trailer",46,39.333333333333336,0.855072463768116,68,68
"Bolivia","Mar-2024","Trailer",10,5.7,0.5700000000000001,14,12
"Bolivia","May-2024","Trailer",41,21.85,0.5329268292682927,68,56
"Bolivia","Nov-2024","Trailer",22,18.866666666666667,0.8575757575757575,30,28
"Bolivia","Oct-2024","Trailer",49,37.666666666666664,0.7687074829931972,62,59
"Bolivia","Sep-2024","Trailer",29,25.8,0.8896551724137931,40,38
"Brazil","Apr-2024","Trailer",4,0.9833333333333333,0.24583333333333332,4,4
"Brazil","Aug-2024","Trailer",5,2.9,0.58,6,6
"Brazil","Dec-2024","Trailer",1,0,0,1,1
"Brazil","Feb-2024","Trailer",1,0,0,1,1
"Brazil","Jan-2024","Trailer",2,0.7666666666666667,0.38333333333333336,2,2
"Brazil","Jul-2024","Trailer",7,1.7833333333333334,0.2547619047619048,8,8
"Brazil","Jun-2024","Trailer",2,0.75,0.375,2,2
"Brazil","Mar-2024","Trailer",2,2.5,1.25,4,4
"Brazil","May-2024","Trailer",1,0.43333333333333335,0.43333333333333335,1,1
"Brazil","Nov-2024","Trailer",2,0.16666666666666666,0.08333333333333333,2,2
"Brazil","Oct-2024","Trailer",5,7.483333333333333,1.4966666666666666,14,13
"Brazil","Sep-2024","Trailer",2,2.4833333333333334,1.2416666666666667,2,2
"Canada","Feb-2024","Trailer",4,1.9333333333333333,0.48333333333333334,4,4
"Canada","Jan-2024","Trailer",4,0.5666666666666667,0.14166666666666666,4,4
"Chile","Apr-2024","Trailer",53,46.5,0.8773584905660378,69,66
"Chile","Aug-2024","Trailer",101,93.15,0.9222772277227723,155,147
"Chile","Dec-2024","Trailer",17,24.183333333333334,1.4225490196078432,31,27
"Chile","Feb-2024","Trailer",59,50.03333333333333,0.8480225988700565,76,74
"Chile","Jan-2024","Trailer",58,55.88333333333333,0.9635057471264368,69,65
"Chile","Jan-2025","Trailer",7,6.5,0.9285714285714286,10,9
"Chile","Jul-2024","Trailer",91,94.93333333333334,1.0432234432234433,127,116
"Chile","Jun-2024","Trailer",109,144.11666666666667,1.32217125382263,180,164
"Chile","Mar-2024","Trailer",27,27.716666666666665,1.0265432098765432,36,32
"Chile","May-2024","Trailer",97,82.1,0.8463917525773196,151,144
"Chile","Nov-2024","Trailer",62,63.11666666666667,1.018010752688172,98,87
"Chile","Oct-2024","Trailer",96,111.81666666666666,1.1647569444444443,156,139
"Chile","Sep-2024","Trailer",97,87.53333333333333,0.902405498281787,136,127
"China","Feb-2024","Trailer",1,0.5,0.5,1,1
"Colombia","Apr-2024","Trailer",390,334.6,0.857948717948718,484,454
"Colombia","Aug-2024","Trailer",844,681.7,0.807701421800948,1249,1188
"Colombia","Dec-2024","Trailer",82,84.43333333333334,1.0296747967479676,105,99
"Colombia","Feb-2024","Trailer",598,467.53333333333336,0.7818283166109253,708,668
"Colombia","Jan-2024","Trailer",530,479.28333333333336,0.904308176100629,653,612
"Colombia","Jan-2025","Trailer",38,40.93333333333333,1.0771929824561404,54,53
"Colombia","Jul-2024","Trailer",975,687.4666666666667,0.7050940170940171,1326,1240
"Colombia","Jun-2024","Trailer",924,764.1333333333333,0.8269841269841269,1299,1216
"Colombia","Mar-2024","Trailer",448,430.65,0.9612723214285713,599,520
"Colombia","May-2024","Trailer",806,650.75,0.8073821339950372,1083,1010
"Colombia","Nov-2024","Trailer",510,413.98333333333335,0.8117320261437909,748,685
"Colombia","Oct-2024","Trailer",1055,1061.7666666666667,1.0064139020537124,1591,1480
"Colombia","Sep-2024","Trailer",795,710.9666666666667,0.8942976939203354,1128,1063
"Congo - Kinshasa","Feb-2024","Trailer",1,0,0,1,1
"Costa Rica","Apr-2024","Trailer",9,5.416666666666667,0.6018518518518519,15,13
"Costa Rica","Aug-2024","Trailer",46,38.15,0.8293478260869565,65,60
"Costa Rica","Feb-2024","Trailer",20,27.4,1.3699999999999999,28,26
"Costa Rica","Jan-2024","Trailer",33,27.583333333333332,0.8358585858585859,42,39
"Costa Rica","Jan-2025","Trailer",1,2,2,1,1
"Costa Rica","Jul-2024","Trailer",35,16.3,0.46571428571428575,41,40
"Costa Rica","Jun-2024","Trailer",34,27.383333333333333,0.8053921568627451,49,44
"Costa Rica","Mar-2024","Trailer",17,13.45,0.7911764705882353,21,19
"Costa Rica","May-2024","Trailer",40,37.28333333333333,0.9320833333333333,61,57
"Costa Rica","Nov-2024","Trailer",20,15.15,0.7575000000000001,21,21
"Costa Rica","Oct-2024","Trailer",29,27.616666666666667,0.9522988505747126,40,38
"Costa Rica","Sep-2024","Trailer",46,50.43333333333333,1.0963768115942027,71,65
"Cuba","Apr-2024","Trailer",18,1.2166666666666666,0.06759259259259259,37,24
"Cuba","Aug-2024","Trailer",27,1.25,0.046296296296296294,57,43
"Cuba","Dec-2024","Trailer",3,2.466666666666667,0.8222222222222223,5,5
